timestamp,container,cpu_perc,mem_usage,mem_limit,mem_perc,net_io,block_io,pids
1773948545,deployment-auth-1,1.81%,279.4MiB / 1.946GiB,14.02%,96.3MB / 64.8MB,636MB / 786kB,68
1773948545,deployment-webui-1,1.30%,437MiB / 1.946GiB,21.93%,2.14GB / 2.59GB,833MB / 1.03MB,104
1773948545,deployment-registry-1,0.54%,95.68MiB / 1.946GiB,4.80%,5.13MB / 3.37MB,361MB / 524kB,50
1773948545,deployment-recommender-1,1.36%,231.9MiB / 1.946GiB,11.64%,10.1MB / 6.3MB,438MB / 115kB,74
1773948545,deployment-persistence-1,8.57%,274.7MiB / 1.946GiB,13.78%,176MB / 159MB,510MB / 1.34MB,56
1773948545,deployment-db-1,0.08%,10.94MiB / 1.946GiB,0.55%,17.5MB / 65.4MB,142MB / 133MB,35
1773948554,deployment-image-1,1.27%,205.3MiB / 1.946GiB,10.30%,59.8MB / 1.86GB,390MB / 397kB,78
1773948554,deployment-auth-1,0.19%,281MiB / 1.946GiB,14.10%,96.3MB / 64.8MB,638MB / 786kB,68
1773948554,deployment-webui-1,3.98%,436.9MiB / 1.946GiB,21.93%,2.14GB / 2.59GB,833MB / 1.03MB,104
1773948554,deployment-registry-1,0.60%,95.68MiB / 1.946GiB,4.80%,5.15MB / 3.38MB,361MB / 524kB,50
1773948554,deployment-recommender-1,3.03%,232.1MiB / 1.946GiB,11.65%,10.1MB / 6.3MB,438MB / 115kB,74
1773948554,deployment-persistence-1,1.58%,274.7MiB / 1.946GiB,13.78%,176MB / 159MB,510MB / 1.34MB,56
1773948554,deployment-db-1,0.10%,10.94MiB / 1.946GiB,0.55%,17.5MB / 65.4MB,142MB / 133MB,35
1773948562,deployment-image-1,51.81%,207.4MiB / 1.946GiB,10.41%,59.8MB / 1.86GB,392MB / 397kB,78
1773948562,deployment-auth-1,1.32%,285.3MiB / 1.946GiB,14.31%,96.4MB / 64.8MB,643MB / 786kB,68
1773948562,deployment-webui-1,3.67%,436.9MiB / 1.946GiB,21.93%,2.14GB / 2.59GB,833MB / 1.03MB,104
1773948562,deployment-registry-1,0.66%,95.68MiB / 1.946GiB,4.80%,5.16MB / 3.39MB,361MB / 524kB,50
1773948562,deployment-recommender-1,1.63%,232.1MiB / 1.946GiB,11.65%,10.1MB / 6.31MB,438MB / 115kB,74
1773948562,deployment-persistence-1,0.17%,274.9MiB / 1.946GiB,13.79%,176MB / 159MB,510MB / 1.34MB,56
1773948562,deployment-db-1,0.05%,10.94MiB / 1.946GiB,0.55%,17.5MB / 65.4MB,142MB / 133MB,35
1773948570,deployment-image-1,2.02%,204.4MiB / 1.946GiB,10.26%,59.8MB / 1.86GB,392MB / 397kB,78
1773948570,deployment-auth-1,2.18%,286.1MiB / 1.946GiB,14.35%,96.4MB / 64.8MB,644MB / 786kB,68
1773948570,deployment-webui-1,3.19%,436MiB / 1.946GiB,21.88%,2.14GB / 2.59GB,833MB / 1.03MB,104
1773948570,deployment-registry-1,0.82%,96.59MiB / 1.946GiB,4.85%,5.18MB / 3.4MB,367MB / 524kB,50
1773948570,deployment-recommender-1,2.29%,231.9MiB / 1.946GiB,11.64%,10.1MB / 6.31MB,438MB / 115kB,74
1773948570,deployment-persistence-1,0.15%,270.7MiB / 1.946GiB,13.58%,176MB / 159MB,510MB / 1.34MB,56
1773948570,deployment-db-1,0.16%,10.79MiB / 1.946GiB,0.54%,17.5MB / 65.4MB,142MB / 133MB,35
1773948578,deployment-image-1,2.56%,207MiB / 1.946GiB,10.39%,59.8MB / 1.86GB,396MB / 397kB,78
1773948578,deployment-auth-1,4.99%,285.8MiB / 1.946GiB,14.34%,96.4MB / 64.8MB,645MB / 786kB,68
1773948578,deployment-webui-1,1.35%,435.9MiB / 1.946GiB,21.87%,2.14GB / 2.59GB,833MB / 1.03MB,104
1773948578,deployment-registry-1,0.68%,97.73MiB / 1.946GiB,4.90%,5.2MB / 3.41MB,368MB / 524kB,50
1773948578,deployment-recommender-1,0.63%,231.9MiB / 1.946GiB,11.64%,10.1MB / 6.32MB,438MB / 115kB,74
1773948578,deployment-persistence-1,0.15%,267.1MiB / 1.946GiB,13.40%,176MB / 159MB,510MB / 1.34MB,56
1773948578,deployment-db-1,0.06%,10.77MiB / 1.946GiB,0.54%,17.5MB / 65.4MB,142MB / 133MB,35
1773948587,deployment-image-1,1.47%,206MiB / 1.946GiB,10.33%,59.8MB / 1.86GB,396MB / 397kB,78
1773948587,deployment-auth-1,1.45%,284.7MiB / 1.946GiB,14.29%,96.4MB / 64.8MB,646MB / 786kB,68
1773948587,deployment-webui-1,31.22%,433.4MiB / 1.946GiB,21.75%,2.14GB / 2.59GB,833MB / 1.03MB,104
1773948587,deployment-registry-1,58.58%,108.2MiB / 1.946GiB,5.43%,5.21MB / 3.42MB,372MB / 524kB,50
1773948587,deployment-recommender-1,2.34%,231.7MiB / 1.946GiB,11.62%,10.1MB / 6.32MB,438MB / 115kB,74
1773948587,deployment-persistence-1,0.15%,260.2MiB / 1.946GiB,13.05%,176MB / 159MB,510MB / 1.34MB,56
1773948587,deployment-db-1,0.07%,10.53MiB / 1.946GiB,0.53%,17.5MB / 65.4MB,142MB / 133MB,35
1773948595,deployment-image-1,3.54%,206.4MiB / 1.946GiB,10.36%,59.8MB / 1.86GB,397MB / 397kB,78
1773948595,deployment-auth-1,1.55%,285.2MiB / 1.946GiB,14.31%,96.4MB / 64.8MB,646MB / 786kB,68
1773948595,deployment-webui-1,0.45%,434.4MiB / 1.946GiB,21.80%,2.14GB / 2.59GB,833MB / 1.03MB,104
1773948595,deployment-registry-1,0.58%,103.5MiB / 1.946GiB,5.20%,5.23MB / 3.43MB,373MB / 524kB,50
1773948595,deployment-recommender-1,3.84%,232.3MiB / 1.946GiB,11.66%,10.1MB / 6.32MB,438MB / 115kB,74
1773948595,deployment-persistence-1,0.40%,257.7MiB / 1.946GiB,12.93%,176MB / 159MB,511MB / 1.34MB,56
1773948595,deployment-db-1,0.08%,10.53MiB / 1.946GiB,0.53%,17.5MB / 65.4MB,142MB / 133MB,35
1773948603,deployment-image-1,1.66%,206.5MiB / 1.946GiB,10.36%,59.8MB / 1.86GB,397MB / 397kB,78
1773948603,deployment-auth-1,1.26%,285.9MiB / 1.946GiB,14.35%,96.4MB / 64.8MB,646MB / 786kB,68
1773948603,deployment-webui-1,1.12%,434.5MiB / 1.946GiB,21.80%,2.14GB / 2.59GB,833MB / 1.03MB,104
1773948603,deployment-registry-1,0.44%,104.3MiB / 1.946GiB,5.23%,5.24MB / 3.44MB,374MB / 524kB,50
1773948603,deployment-recommender-1,3.97%,232.4MiB / 1.946GiB,11.66%,10.1MB / 6.33MB,438MB / 115kB,74
1773948603,deployment-persistence-1,1.40%,258.8MiB / 1.946GiB,12.98%,176MB / 159MB,512MB / 1.34MB,56
1773948603,deployment-db-1,0.06%,10.53MiB / 1.946GiB,0.53%,17.5MB / 65.4MB,142MB / 133MB,35
1773948611,deployment-image-1,0.22%,210.3MiB / 1.946GiB,10.55%,59.8MB / 1.86GB,402MB / 397kB,78
1773948611,deployment-auth-1,2.05%,286.1MiB / 1.946GiB,14.36%,96.4MB / 64.8MB,647MB / 786kB,68
1773948611,deployment-webui-1,16.03%,434.6MiB / 1.946GiB,21.81%,2.14GB / 2.59GB,833MB / 1.03MB,104
1773948611,deployment-registry-1,0.47%,104.5MiB / 1.946GiB,5.24%,5.26MB / 3.45MB,374MB / 524kB,50
1773948611,deployment-recommender-1,1.29%,232.6MiB / 1.946GiB,11.67%,10.1MB / 6.33MB,439MB / 115kB,74
1773948611,deployment-persistence-1,1.32%,258.8MiB / 1.946GiB,12.99%,176MB / 159MB,512MB / 1.34MB,56
1773948611,deployment-db-1,0.07%,10.53MiB / 1.946GiB,0.53%,17.5MB / 65.4MB,142MB / 133MB,35
1773948619,deployment-image-1,1.46%,210.1MiB / 1.946GiB,10.54%,59.8MB / 1.86GB,402MB / 397kB,78
1773948619,deployment-auth-1,2.64%,285.3MiB / 1.946GiB,14.31%,96.4MB / 64.8MB,647MB / 786kB,68
1773948619,deployment-webui-1,3.62%,432.4MiB / 1.946GiB,21.69%,2.14GB / 2.59GB,834MB / 1.03MB,104
1773948619,deployment-registry-1,0.44%,106.4MiB / 1.946GiB,5.34%,5.28MB / 3.46MB,381MB / 524kB,50
1773948619,deployment-recommender-1,6.25%,232.7MiB / 1.946GiB,11.68%,10.1MB / 6.34MB,439MB / 115kB,74
1773948619,deployment-persistence-1,0.15%,255.2MiB / 1.946GiB,12.80%,176MB / 159MB,512MB / 1.34MB,56
1773948619,deployment-db-1,0.07%,10.37MiB / 1.946GiB,0.52%,17.5MB / 65.4MB,142MB / 133MB,35
1773948628,deployment-image-1,2.84%,209.6MiB / 1.946GiB,10.52%,59.8MB / 1.86GB,402MB / 397kB,78
1773948628,deployment-auth-1,1.70%,284.9MiB / 1.946GiB,14.30%,96.4MB / 64.8MB,647MB / 786kB,68
1773948628,deployment-webui-1,1.32%,429.2MiB / 1.946GiB,21.54%,2.14GB / 2.59GB,834MB / 1.03MB,104
1773948628,deployment-registry-1,0.69%,106.4MiB / 1.946GiB,5.34%,5.29MB / 3.47MB,381MB / 524kB,50
1773948628,deployment-recommender-1,0.54%,232.6MiB / 1.946GiB,11.67%,10.1MB / 6.34MB,439MB / 115kB,74
1773948628,deployment-persistence-1,1.48%,254.5MiB / 1.946GiB,12.77%,176MB / 159MB,512MB / 1.34MB,56
1773948628,deployment-db-1,0.07%,10.37MiB / 1.946GiB,0.52%,17.5MB / 65.4MB,142MB / 133MB,35
1773948636,deployment-image-1,1.42%,208.6MiB / 1.946GiB,10.47%,59.8MB / 1.86GB,402MB / 397kB,78
1773948636,deployment-auth-1,1.71%,279.4MiB / 1.946GiB,14.02%,96.4MB / 64.8MB,647MB / 786kB,68
1773948636,deployment-webui-1,1.16%,422.4MiB / 1.946GiB,21.19%,2.14GB / 2.59GB,835MB / 1.03MB,104
1773948636,deployment-registry-1,0.48%,105.3MiB / 1.946GiB,5.28%,5.31MB / 3.49MB,381MB / 524kB,50
1773948636,deployment-recommender-1,2.61%,232MiB / 1.946GiB,11.64%,10.1MB / 6.34MB,440MB / 115kB,74
1773948636,deployment-persistence-1,1.63%,291.9MiB / 1.946GiB,14.65%,176MB / 159MB,568MB / 1.34MB,56
1773948636,deployment-db-1,0.06%,9.984MiB / 1.946GiB,0.50%,17.5MB / 65.4MB,142MB / 133MB,35
1773948645,deployment-image-1,1.57%,210MiB / 1.946GiB,10.54%,59.8MB / 1.86GB,404MB / 397kB,78
1773948645,deployment-auth-1,2.07%,278.4MiB / 1.946GiB,13.97%,96.4MB / 64.8MB,648MB / 786kB,68
1773948645,deployment-webui-1,1.93%,422.6MiB / 1.946GiB,21.21%,2.14GB / 2.59GB,836MB / 1.03MB,104
1773948645,deployment-registry-1,0.59%,105.6MiB / 1.946GiB,5.30%,5.33MB / 3.5MB,382MB / 524kB,50
1773948645,deployment-recommender-1,2.30%,232.2MiB / 1.946GiB,11.65%,10.1MB / 6.35MB,440MB / 115kB,74
1773948645,deployment-persistence-1,0.15%,290.1MiB / 1.946GiB,14.56%,176MB / 159MB,569MB / 1.34MB,56
1773948645,deployment-db-1,0.06%,9.914MiB / 1.946GiB,0.50%,17.5MB / 65.4MB,142MB / 133MB,35
1773948656,deployment-image-1,2.40%,208MiB / 1.946GiB,10.44%,59.8MB / 1.86GB,404MB / 397kB,78
1773948656,deployment-auth-1,1.43%,275.7MiB / 1.946GiB,13.83%,96.4MB / 64.8MB,648MB / 786kB,68
1773948656,deployment-webui-1,3.86%,422.4MiB / 1.946GiB,21.19%,2.14GB / 2.59GB,836MB / 1.03MB,104
1773948656,deployment-registry-1,0.76%,105.1MiB / 1.946GiB,5.27%,5.35MB / 3.51MB,382MB / 524kB,50
1773948656,deployment-recommender-1,1.90%,232.6MiB / 1.946GiB,11.67%,10.1MB / 6.35MB,440MB / 115kB,74
1773948656,deployment-persistence-1,0.14%,281.9MiB / 1.946GiB,14.15%,176MB / 159MB,569MB / 1.34MB,56
1773948656,deployment-db-1,0.07%,11.16MiB / 1.946GiB,0.56%,17.5MB / 65.4MB,147MB / 133MB,35
1773948665,deployment-image-1,1.49%,208.3MiB / 1.946GiB,10.45%,59.8MB / 1.86GB,404MB / 397kB,78
1773948665,deployment-auth-1,1.54%,276.5MiB / 1.946GiB,13.87%,96.4MB / 64.8MB,648MB / 786kB,68
1773948665,deployment-webui-1,0.28%,422.5MiB / 1.946GiB,21.20%,2.14GB / 2.59GB,836MB / 1.03MB,104
1773948665,deployment-registry-1,0.47%,105.1MiB / 1.946GiB,5.27%,5.36MB / 3.52MB,382MB / 524kB,50
1773948665,deployment-recommender-1,2.34%,232.9MiB / 1.946GiB,11.69%,10.1MB / 6.36MB,440MB / 115kB,74
1773948665,deployment-persistence-1,0.15%,282.1MiB / 1.946GiB,14.15%,176MB / 159MB,569MB / 1.34MB,56
1773948665,deployment-db-1,0.07%,11.16MiB / 1.946GiB,0.56%,17.5MB / 65.4MB,147MB / 133MB,35
1773948673,deployment-image-1,2.74%,207.1MiB / 1.946GiB,10.39%,59.8MB / 1.86GB,407MB / 397kB,78
1773948673,deployment-auth-1,1.51%,271.7MiB / 1.946GiB,13.63%,96.4MB / 64.8MB,648MB / 786kB,68
1773948673,deployment-webui-1,3.90%,420.2MiB / 1.946GiB,21.09%,2.14GB / 2.59GB,836MB / 1.03MB,104
1773948673,deployment-registry-1,0.92%,104.2MiB / 1.946GiB,5.23%,5.38MB / 3.53MB,382MB / 524kB,50
1773948673,deployment-recommender-1,2.31%,231.1MiB / 1.946GiB,11.60%,10.1MB / 6.36MB,440MB / 115kB,74
1773948673,deployment-persistence-1,17.58%,283.2MiB / 1.946GiB,14.21%,176MB / 159MB,576MB / 1.34MB,56
1773948673,deployment-db-1,0.37%,11.63MiB / 1.946GiB,0.58%,17.5MB / 65.4MB,147MB / 133MB,35
1773948683,deployment-image-1,1.50%,205.2MiB / 1.946GiB,10.30%,59.8MB / 1.86GB,407MB / 397kB,78
1773948683,deployment-auth-1,0.22%,269.9MiB / 1.946GiB,13.54%,96.4MB / 64.8MB,649MB / 786kB,68
1773948683,deployment-webui-1,24.35%,417.1MiB / 1.946GiB,20.93%,2.14GB / 2.59GB,837MB / 1.03MB,104
1773948683,deployment-registry-1,0.79%,103.6MiB / 1.946GiB,5.20%,5.4MB / 3.55MB,382MB / 524kB,50
1773948683,deployment-recommender-1,1.56%,230MiB / 1.946GiB,11.54%,10.1MB / 6.36MB,441MB / 115kB,74
1773948683,deployment-persistence-1,1.11%,285.9MiB / 1.946GiB,14.34%,176MB / 159MB,583MB / 1.34MB,56
1773948683,deployment-db-1,0.08%,11.59MiB / 1.946GiB,0.58%,17.5MB / 65.4MB,147MB / 133MB,35
1773948692,deployment-image-1,1.52%,204.2MiB / 1.946GiB,10.25%,59.8MB / 1.86GB,407MB / 397kB,78
1773948692,deployment-auth-1,1.31%,269.5MiB / 1.946GiB,13.52%,96.4MB / 64.8MB,649MB / 786kB,68
1773948692,deployment-webui-1,4.83%,417.7MiB / 1.946GiB,20.96%,2.14GB / 2.59GB,837MB / 1.03MB,104
1773948692,deployment-registry-1,0.38%,103.2MiB / 1.946GiB,5.18%,5.42MB / 3.56MB,382MB / 524kB,50
1773948692,deployment-recommender-1,0.19%,238.1MiB / 1.946GiB,11.95%,10.1MB / 6.37MB,450MB / 115kB,74
1773948692,deployment-persistence-1,4.14%,286.2MiB / 1.946GiB,14.36%,176MB / 159MB,584MB / 1.34MB,56
1773948692,deployment-db-1,0.07%,11.5MiB / 1.946GiB,0.58%,17.5MB / 65.4MB,147MB / 133MB,35
1773948701,deployment-image-1,13.31%,205.9MiB / 1.946GiB,10.33%,59.8MB / 1.86GB,410MB / 397kB,78
1773948701,deployment-auth-1,0.23%,268MiB / 1.946GiB,13.45%,96.4MB / 64.8MB,649MB / 786kB,68
1773948701,deployment-webui-1,1.70%,417.4MiB / 1.946GiB,20.94%,2.14GB / 2.59GB,837MB / 1.03MB,104
1773948701,deployment-registry-1,0.48%,102.9MiB / 1.946GiB,5.17%,5.43MB / 3.57MB,382MB / 524kB,50
1773948701,deployment-recommender-1,1.20%,238.1MiB / 1.946GiB,11.95%,10.2MB / 6.37MB,451MB / 115kB,74
1773948701,deployment-persistence-1,1.42%,285.5MiB / 1.946GiB,14.33%,176MB / 159MB,584MB / 1.34MB,56
1773948701,deployment-db-1,0.07%,11.32MiB / 1.946GiB,0.57%,17.5MB / 65.4MB,147MB / 133MB,35
1773948709,deployment-image-1,1.46%,205.9MiB / 1.946GiB,10.33%,59.8MB / 1.86GB,410MB / 397kB,78
1773948709,deployment-auth-1,1.30%,268MiB / 1.946GiB,13.45%,96.4MB / 64.8MB,649MB / 786kB,68
1773948709,deployment-webui-1,3.01%,417.9MiB / 1.946GiB,20.97%,2.14GB / 2.59GB,837MB / 1.03MB,104
1773948709,deployment-registry-1,0.93%,103.1MiB / 1.946GiB,5.17%,5.45MB / 3.58MB,382MB / 524kB,50
1773948709,deployment-recommender-1,1.31%,238.1MiB / 1.946GiB,11.95%,10.2MB / 6.38MB,451MB / 115kB,74
1773948709,deployment-persistence-1,1.57%,285.5MiB / 1.946GiB,14.33%,176MB / 159MB,584MB / 1.34MB,56
1773948709,deployment-db-1,0.08%,11.32MiB / 1.946GiB,0.57%,17.5MB / 65.4MB,147MB / 133MB,35
1773948717,deployment-image-1,0.57%,203.7MiB / 1.946GiB,10.22%,59.8MB / 1.86GB,410MB / 397kB,78
1773948717,deployment-auth-1,1.22%,266.6MiB / 1.946GiB,13.38%,96.4MB / 64.8MB,649MB / 786kB,68
1773948717,deployment-webui-1,1.38%,417.9MiB / 1.946GiB,20.97%,2.14GB / 2.59GB,838MB / 1.03MB,104
1773948717,deployment-registry-1,0.96%,102.6MiB / 1.946GiB,5.15%,5.47MB / 3.59MB,382MB / 524kB,50
1773948717,deployment-recommender-1,0.81%,237.6MiB / 1.946GiB,11.92%,10.2MB / 6.38MB,451MB / 115kB,74
1773948717,deployment-persistence-1,0.18%,284.7MiB / 1.946GiB,14.29%,176MB / 159MB,586MB / 1.34MB,56
1773948717,deployment-db-1,0.06%,11.09MiB / 1.946GiB,0.56%,17.5MB / 65.4MB,147MB / 133MB,35
1773948726,deployment-image-1,1.28%,203.9MiB / 1.946GiB,10.23%,59.8MB / 1.86GB,410MB / 397kB,78
1773948726,deployment-auth-1,0.20%,267MiB / 1.946GiB,13.40%,96.4MB / 64.8MB,649MB / 786kB,68
1773948726,deployment-webui-1,1.73%,418MiB / 1.946GiB,20.98%,2.14GB / 2.59GB,838MB / 1.03MB,104
1773948726,deployment-registry-1,0.49%,102.6MiB / 1.946GiB,5.15%,5.48MB / 3.6MB,382MB / 524kB,50
1773948726,deployment-recommender-1,1.16%,237.9MiB / 1.946GiB,11.94%,10.2MB / 6.38MB,451MB / 115kB,74
1773948726,deployment-persistence-1,21.74%,287MiB / 1.946GiB,14.40%,176MB / 159MB,588MB / 1.34MB,56
1773948726,deployment-db-1,0.06%,11.09MiB / 1.946GiB,0.56%,17.5MB / 65.4MB,147MB / 133MB,35
1773948734,deployment-image-1,1.09%,204MiB / 1.946GiB,10.24%,59.8MB / 1.86GB,412MB / 397kB,78
1773948734,deployment-auth-1,1.59%,265.6MiB / 1.946GiB,13.33%,96.4MB / 64.8MB,649MB / 786kB,68
1773948734,deployment-webui-1,3.13%,418.8MiB / 1.946GiB,21.01%,2.14GB / 2.59GB,839MB / 1.03MB,104
1773948734,deployment-registry-1,0.56%,102.5MiB / 1.946GiB,5.14%,5.5MB / 3.61MB,382MB / 524kB,50
1773948734,deployment-recommender-1,1.14%,237.8MiB / 1.946GiB,11.93%,10.2MB / 6.39MB,451MB / 115kB,74
1773948734,deployment-persistence-1,0.49%,286.3MiB / 1.946GiB,14.37%,176MB / 159MB,588MB / 1.34MB,56
1773948734,deployment-db-1,0.07%,10.9MiB / 1.946GiB,0.55%,17.5MB / 65.4MB,147MB / 133MB,35
1773948742,deployment-image-1,1.48%,204MiB / 1.946GiB,10.24%,59.8MB / 1.86GB,412MB / 397kB,78
1773948742,deployment-auth-1,1.77%,265.6MiB / 1.946GiB,13.33%,96.4MB / 64.8MB,649MB / 786kB,68
1773948742,deployment-webui-1,4.27%,418.8MiB / 1.946GiB,21.01%,2.14GB / 2.59GB,839MB / 1.03MB,104
1773948742,deployment-registry-1,0.69%,102.5MiB / 1.946GiB,5.14%,5.51MB / 3.62MB,382MB / 524kB,50
1773948742,deployment-recommender-1,1.96%,237.8MiB / 1.946GiB,11.93%,10.2MB / 6.39MB,451MB / 115kB,74
1773948742,deployment-persistence-1,0.17%,287.4MiB / 1.946GiB,14.42%,176MB / 159MB,589MB / 1.34MB,56
1773948742,deployment-db-1,0.06%,10.9MiB / 1.946GiB,0.55%,17.5MB / 65.4MB,147MB / 133MB,35
1773948750,deployment-image-1,0.18%,202.8MiB / 1.946GiB,10.18%,59.8MB / 1.86GB,412MB / 397kB,78
1773948750,deployment-auth-1,2.24%,264.4MiB / 1.946GiB,13.27%,96.4MB / 64.8MB,650MB / 786kB,68
1773948750,deployment-webui-1,1.81%,417.8MiB / 1.946GiB,20.97%,2.14GB / 2.59GB,839MB / 1.03MB,104
1773948750,deployment-registry-1,0.45%,102.4MiB / 1.946GiB,5.14%,5.53MB / 3.63MB,383MB / 524kB,50
1773948750,deployment-recommender-1,5.11%,237MiB / 1.946GiB,11.89%,10.2MB / 6.4MB,451MB / 115kB,74
1773948750,deployment-persistence-1,1.52%,286.6MiB / 1.946GiB,14.38%,176MB / 159MB,589MB / 1.34MB,56
1773948750,deployment-db-1,0.07%,10.71MiB / 1.946GiB,0.54%,17.5MB / 65.4MB,147MB / 133MB,35
1773948759,deployment-image-1,2.23%,202.9MiB / 1.946GiB,10.18%,59.8MB / 1.86GB,412MB / 397kB,78
1773948759,deployment-auth-1,3.03%,264.4MiB / 1.946GiB,13.27%,96.4MB / 64.8MB,650MB / 786kB,68
1773948759,deployment-webui-1,4.22%,418.3MiB / 1.946GiB,20.99%,2.14GB / 2.59GB,839MB / 1.03MB,104
1773948759,deployment-registry-1,11.89%,104.9MiB / 1.946GiB,5.26%,5.55MB / 3.64MB,386MB / 524kB,50
1773948759,deployment-recommender-1,1.60%,237MiB / 1.946GiB,11.89%,10.2MB / 6.4MB,451MB / 115kB,74
1773948759,deployment-persistence-1,0.22%,286.8MiB / 1.946GiB,14.39%,176MB / 159MB,590MB / 1.34MB,56
1773948759,deployment-db-1,0.09%,10.71MiB / 1.946GiB,0.54%,17.5MB / 65.4MB,147MB / 133MB,35
1773948767,deployment-image-1,0.39%,203.4MiB / 1.946GiB,10.21%,59.8MB / 1.86GB,415MB / 397kB,78
1773948767,deployment-auth-1,1.35%,262.9MiB / 1.946GiB,13.19%,96.4MB / 64.8MB,650MB / 786kB,68
1773948767,deployment-webui-1,1.31%,417.4MiB / 1.946GiB,20.95%,2.14GB / 2.59GB,840MB / 1.03MB,104
1773948767,deployment-registry-1,2.17%,105.3MiB / 1.946GiB,5.28%,5.56MB / 3.65MB,387MB / 524kB,50
1773948767,deployment-recommender-1,1.61%,237.2MiB / 1.946GiB,11.90%,10.2MB / 6.4MB,452MB / 115kB,74
1773948767,deployment-persistence-1,1.76%,283.9MiB / 1.946GiB,14.25%,176MB / 159MB,590MB / 1.34MB,56
1773948767,deployment-db-1,0.07%,10.4MiB / 1.946GiB,0.52%,17.5MB / 65.4MB,147MB / 133MB,35
1773948776,deployment-image-1,1.49%,204MiB / 1.946GiB,10.24%,59.8MB / 1.86GB,415MB / 397kB,78
1773948776,deployment-auth-1,0.19%,264.9MiB / 1.946GiB,13.29%,96.4MB / 64.8MB,652MB / 786kB,68
1773948776,deployment-webui-1,3.49%,418.5MiB / 1.946GiB,21.00%,2.14GB / 2.59GB,840MB / 1.03MB,104
1773948776,deployment-registry-1,0.49%,105.3MiB / 1.946GiB,5.28%,5.58MB / 3.66MB,387MB / 524kB,50
1773948776,deployment-recommender-1,1.09%,237.7MiB / 1.946GiB,11.93%,10.2MB / 6.41MB,452MB / 115kB,74
1773948776,deployment-persistence-1,0.14%,284.5MiB / 1.946GiB,14.28%,176MB / 159MB,590MB / 1.34MB,56
1773948776,deployment-db-1,0.42%,10.4MiB / 1.946GiB,0.52%,17.5MB / 65.4MB,147MB / 133MB,35
1773948785,deployment-image-1,0.23%,203.6MiB / 1.946GiB,10.21%,59.8MB / 1.86GB,415MB / 397kB,78
1773948785,deployment-auth-1,5.33%,265.3MiB / 1.946GiB,13.31%,96.4MB / 64.8MB,653MB / 786kB,68
1773948785,deployment-webui-1,1.15%,417.2MiB / 1.946GiB,20.93%,2.14GB / 2.59GB,840MB / 1.03MB,104
1773948785,deployment-registry-1,0.30%,105.3MiB / 1.946GiB,5.28%,5.6MB / 3.68MB,387MB / 524kB,50
1773948785,deployment-recommender-1,0.17%,237.1MiB / 1.946GiB,11.90%,10.2MB / 6.41MB,452MB / 115kB,74
1773948785,deployment-persistence-1,2.64%,284.8MiB / 1.946GiB,14.29%,176MB / 159MB,592MB / 1.34MB,56
1773948785,deployment-db-1,0.06%,10.19MiB / 1.946GiB,0.51%,17.5MB / 65.4MB,147MB / 133MB,35
